;massa B;;;;;
t;x;y;θ;ω;α;
0,000;0,000;289,0;90,00;;
0,017;0,175;289,2;89,97;5,369;
0,033;-0,906;290,0;90,18;8,375;-139,7
0,050;-1,238;289,9;90,24;-0,924;-313,3
0,067;-0,750;290,1;90,15;-3,195;-42,27
0,083;-0,699;289,9;90,14;-0,862;147,4
0,100;-0,604;289,9;90,12;0,976;-10,69
0,117;-0,863;289,7;90,17;-0,126;-145,5
0,133;-0,583;289,7;90,12;-4,866;-34,45
0,150;-4,258E-2;289,8;90,01;-1,902;93,65
0,167;-0,262;289,3;90,05;0,119;184,7
0,183;-6,246E-2;289,2;90,01;2,242;85,41
0,200;-0,639;289,2;90,13;4,915;-65,20
0,217;-0,890;289,4;90,18;-0,628;-139,4
0,233;-0,534;289,7;90,11;-0,954;21,60
0,250;-0,731;289,9;90,14;1,642;84,52
0,267;-0,812;290,1;90,16;1,169;-115,9
0,283;-0,928;290,1;90,18;-1,631;-18,43
0,300;-0,537;290,1;90,11;-0,874;-56,92
0,317;-0,781;290,1;90,15;-1,407;-34,51
0,333;-0,299;290,2;90,06;-4,032;-10,30
0,350;-0,100;290,0;90,02;-0,869;81,76
0,367;-0,152;289,9;90,03;-0,904;41,59
0,383;5,209E-2;289,5;89,99;-0,417;-8,399
0,400;-8,199E-2;289,7;90,02;-0,145;-93,06
0,417;7,653E-2;289,4;89,98;-3,999;40,05
0,433;0,591;289,4;89,88;-3,572E-2;202,8
0,450;8,253E-2;289,4;89,98;4,957;139,4
0,467;-0,243;289,9;90,05;3,487;-155,3
0,483;-0,506;290,0;90,10;0,236;-137,5
0,500;-0,283;290,1;90,06;-1,959;-47,89
0,517;-0,175;290,1;90,03;-0,823;21,49
0,533;-0,145;290,3;90,03;-1,102;3,480
0,550;1,085E-2;290,4;90,00;-1,091;29,90
0,567;3,971E-2;290,7;89,99;0,145;29,75
0,583;-1,359E-2;290,5;90,00;1,989E-2;-27,97
0,600;3,630E-2;290,3;89,99;-0,976;103,6
0,617;0,151;290,4;89,97;2,848;106,1
0,633;-0,444;289,9;90,09;4,226;-53,63
0,650;-0,560;290,0;90,11;-0,130;-73,55
0,667;-0,423;290,0;90,08;1,326;-21,90
0,683;-0,783;289,9;90,15;0,708;3,318
0,700;-0,542;290,1;90,11;-0,361;-52,31
0,717;-0,723;290,1;90,14;0,428;51,97
0,733;-0,615;290,2;90,12;0,301;3,979
0,750;-0,774;290,4;90,15;1,334;29,84
0,767;-0,842;290,7;90,17;0,898;-68,35
0,783;-0,927;290,8;90,18;-0,604;-173,5
0,800;-0,740;290,9;90,15;-4,968;33,80
0,817;-8,673E-2;290,6;90,02;-0,994;92,78
0,833;-0,570;290,2;90,11;1,101;85,29
0,850;-0,272;290,2;90,05;-0,822;-4,983
0,867;-0,431;289,9;90,09;2,309;14,45
0,883;-0,662;290,2;90,13;-0,188;-86,56
0,900;-0,400;290,0;90,08;-1,676;-10,40
0,917;-0,379;289,7;90,07;0,225;87,70
0,933;-0,437;289,9;90,09;1,116;2,428
0,950;-0,567;289,9;90,11;0,507;13,19
0,967;-0,523;290,0;90,10;0,985;-120,2
0,983;-0,734;290,0;90,14;-2,245;-37,01
1,000;-0,145;290,2;90,03;-2,464;-12,28
1,017;-0,318;290,2;90,06;-0,343;129,9
1,033;-8,666E-2;290,5;90,02;0,127;-51,52
1,050;-0,339;290,1;90,07;-0,412;78,56
1,067;-1,705E-2;290,2;90,00;0,714;-47,90
1,083;-0,460;290,0;90,09;0,458;87,19
1,100;-9,437E-2;290,2;90,02;0,863;-11,60
1,117;-0,605;290,0;90,12;2,717;46,62
1,133;-0,552;289,7;90,11;0,552;-88,83
1,150;-0,698;289,7;90,14;0,714;-1,927
1,167;-0,672;289,6;90,13;-1,095E-2;-66,47
1,183;-0,696;289,9;90,14;-1,080;55,04
1,200;-0,491;289,9;90,10;0,915;32,93
1,216;-0,851;289,9;90,17;1,557;-61,08
1,233;-0,754;290,1;90,15;-2,222;-103,0
1,250;-0,477;290,6;90,09;-1,981;55,68
1,266;-0,420;290,4;90,08;5,586E-2;3,586
1,283;-0,486;290,5;90,10;-1,512;-5,950
1,300;-0,164;290,3;90,03;-1,266;-51,96
1,316;-0,272;290,5;90,05;-1,756;93,19
1,333;0,132;290,4;89,97;-7,277E-2;138,8
1,350;-0,260;290,2;90,05;4,654;103,3
1,366;-0,648;289,9;90,13;2,923;-101,3
1,383;-0,753;290,0;90,15;0,835;-193,9
1,400;-0,789;289,8;90,16;-2,932;-57,28
1,416;-0,258;289,9;90,05;-2,522;-40,86
1,433;-0,364;290,1;90,07;-2,234;-18,01
1,450;0,119;290,2;89,98;-4,793;-182,1
1,466;0,445;290,6;89,91;-7,081;-355,6
1,483;1,316;290,6;89,74;-16,77;-703,7
1,500;3,285;290,9;89,35;-30,84;-714,1
1,516;6,534;290,7;88,71;-41,40;-477,6
1,533;10,28;290,6;87,97;-46,25;-295,4
1,550;14,36;290,5;87,17;-50,96;-133,8
