;massa B;;;;;
t;x;y;θ;ω;α;
0,000;0,149;286,5;89,97;;
0,017;-3,260E-2;286,5;90,01;1,630;
0,033;-0,123;286,6;90,02;6,024E-2;-24,36
0,050;-4,271E-2;287,0;90,01;0,408;-40,05
0,067;-0,191;287,4;90,04;-0,422;-9,698
0,083;2,786E-2;287,6;89,99;-0,976;-12,39
0,100;-2,839E-2;287,7;90,01;4,031E-2;76,39
0,117;2,113E-2;287,9;90,00;0,937;-19,93
0,133;-0,185;287,8;90,04;0,223;-91,66
0,150;-1,621E-2;287,6;90,00;-2,858;-33,01
0,167;0,293;287,4;89,94;-1,159;66,71
0,183;0,177;287,1;89,96;0,357;20,17
0,200;0,233;286,8;89,95;-1,082;-57,52
0,217;0,357;286,5;89,93;-1,530;-4,287
0,233;0,487;286,5;89,90;-1,222;24,57
0,250;0,561;286,4;89,89;-0,644;37,36
0,267;0,595;286,6;89,88;-1,234E-2;-26,06
0,283;0,563;286,5;89,89;-1,208;16,15
0,300;0,797;286,8;89,84;-0,335;89,33
0,317;0,621;287,3;89,88;2,628;71,84
0,333;0,359;287,5;89,93;2,011;-25,76
0,350;0,285;288,0;89,94;1,317;-74,82
0,367;0,139;288,1;89,97;4,100E-2;-76,23
0,383;0,279;288,3;89,94;-1,756;-10,26
0,400;0,434;288,1;89,91;-0,307;41,92
0,417;0,329;287,7;89,93;0,240;18,40
0,433;0,393;287,5;89,92;-0,270;-64,82
0,450;0,374;287,0;89,93;-1,406;19,30
0,467;0,627;287,1;89,87;-0,520;104,2
0,483;0,460;286,9;89,91;2,889;64,01
0,500;0,144;286,8;89,97;1,796;-98,94
0,517;0,161;286,9;89,97;-0,992;-31,57
0,533;0,310;287,0;89,94;0,476;57,81
0,550;8,127E-2;287,3;89,98;1,827;45,97
0,567;5,068E-3;287,5;90,00;1,360;34,39
0,583;-0,146;287,7;90,03;3,054;-0,280
0,600;-0,506;287,7;90,10;1,975;-58,55
0,617;-0,477;287,9;90,09;0,183;-96,69
0,633;-0,537;287,8;90,11;-0,578;-1,832
0,650;-0,380;287,6;90,08;-0,518;-27,13
0,667;-0,449;287,3;90,09;-0,692;-13,34
0,683;-0,264;287,1;90,05;-1,672;-19,16
0,700;-0,170;286,7;90,03;-0,976;29,62
0,717;-0,101;286,7;90,02;-0,735;-13,47
0,733;-4,711E-2;286,5;90,01;-1,321;80,63
0,750;0,120;286,4;89,98;1,277;66,14
0,767;-0,260;286,7;90,05;2,247;7,288
0,783;-0,255;287,0;90,05;0,335;-41,19
0,800;-0,317;287,3;90,06;1,244;52,69
0,817;-0,464;287,4;90,09;2,130;7,242
0,833;-0,672;287,6;90,13;1,647;-83,33
0,850;-0,739;288,1;90,15;-0,726;-36,71
0,867;-0,552;288,2;90,11;-0,185;0,928
0,883;-0,708;288,1;90,14;0,326;-12,53
0,900;-0,605;287,6;90,12;-1,321;-32,34
0,917;-0,486;287,5;90,10;-0,671;50,70
0,933;-0,493;287,3;90,10;0,537;-28,59
0,950;-0,575;287,2;90,11;-1,280;-56,08
0,967;-0,278;287,1;90,06;-2,232;62,29
0,983;-0,202;286,8;90,04;1,194;78,32
1,000;-0,477;286,7;90,10;1,108;-29,57
1,017;-0,386;286,6;90,08;-0,767;20,48
1,033;-0,350;287,0;90,07;1,866;86,16
1,050;-0,699;287,3;90,14;2,901;-20,27
1,067;-0,836;287,6;90,17;0,637;-138,2
1,083;-0,807;287,9;90,16;-1,622;-46,51
1,100;-0,565;288,2;90,11;-1,355;29,14
1,117;-0,581;288,2;90,12;-3,204E-3;49,30
1,133;-0,564;287,9;90,11;-1,029E-2;-147,6
1,150;-0,578;287,5;90,12;-4,217;-92,23
1,167;0,142;287,1;89,97;-4,893;6,964
1,183;0,240;286,5;89,95;-2,159;201,3
1,200;0,502;286,7;89,90;0,491;70,92
1,217;0,158;286,5;89,97;1,723;40,13
1,233;0,214;286,5;89,96;0,464;-51,04
1,250;8,075E-2;286,5;89,98;0,802;-10,91
1,267;8,052E-2;286,8;89,98;-0,253;-47,85
1,283;0,123;286,9;89,98;-0,722;45,04
1,300;0,201;287,1;89,96;0,955;77,72
1,317;-3,626E-2;287,4;90,01;2,489;-27,72
1,333;-0,215;287,6;90,04;-3,101E-2;-111,2
1,350;-3,111E-2;287,7;90,01;-1,837;-33,52
1,366;9,243E-2;287,6;89,98;-0,828;54,58
1,383;0,107;287,4;89,98;7,915E-2;3,162
1,400;7,910E-2;287,2;89,98;-0,607;-27,79
1,416;0,209;287,0;89,96;-1,204;7,978E-3
1,433;0,280;286,9;89,94;-0,433;36,94
1,450;0,281;286,7;89,94;8,542E-2;22,04
1,466;0,265;286,5;89,95;0,257;39,60
1,483;0,237;286,5;89,95;1,279;57,10
1,500;5,211E-2;286,4;89,99;2,395;-13,31
1,516;-0,162;286,7;90,03;0,977;37,36
1,533;-0,111;287,1;90,02;2,690;286,7
1,550;-0,612;287,3;90,12;10,99;551,6
1,566;-1,950;287,6;90,39;21,28;630,9
1,583;-4,174;287,7;90,83;32,04;410,7
1,600;-7,312;287,6;91,46;35,99;14,76
1,616;-10,20;287,7;92,03;31,71;-418,1
1,633;-12,61;287,3;92,51;22,41;-777,7
1,650;-13,93;287,1;92,78;5,763;-1,133E3
1,666;-13,57;287,1;92,71;-15,65;-1,266E3
1,683;-11,31;286,8;92,26;-36,80;-1,141E3
1,700;-7,442;286,8;91,49;-53,64;-828,6
1,716;-2,352;286,8;90,47;-64,15;-585,9
1,733;3,294;286,6;89,34;-72,41;-478,2
1,750;9,722;286,4;88,06;-80,69;-395,7
1,766;16,75;286,3;86,65;-85,73;-369,1
1,783;24,03;286,1;85,20;-92,20;-391,9
1,800;32,15;285,6;83,58;-99,65;-419,0
1,816;40,58;284,3;81,88;-105,7;-335,5
1,833;49,58;282,8;80,06;-111,2;-240,4
1,850;58,89;281,2;78,17;-113,7;-259,6
1,866;68,33;279,6;76,27;-119,0;-496,1
1,883;78,32;276,8;74,20;-130,6;-427,5
1,900;89,16;273,0;71,91;-134,8;-400,4
1,916;99,63;269,5;69,71;-141,0;-122,9
1,933;111,0;264,2;67,21;-142,7;1,816
1,950;121,4;259,8;64,95;-137,5;71,13
1,966;131,8;254,5;62,63;-141,5;2,276
