;massa B;;
t;x;y;
0.000000E0;0.000000E0;2.880000E2
1.666444E-2;-8.234424E-2;2.882640E2
3.332887E-2;-1.277534E-2;2.881968E2
4.999331E-2;-1.050811E-1;2.883823E2
6.665774E-2;-5.557770E-1;2.881684E2
8.332218E-2;-6.386693E-1;2.881527E2
9.998661E-2;-4.223031E-1;2.882316E2
1.166510E-1;-6.240767E-1;2.881092E2
1.333155E-1;-4.852463E-1;2.880251E2
1.499799E-1;-2.396517E-1;2.879706E2
1.666444E-1;-3.259196E-1;2.877767E2
1.833088E-1;-6.465977E-2;2.877833E2
1.999732E-1;-1.202156E-1;2.876963E2
2.166377E-1;-2.962467E-1;2.876126E2
2.333021E-1;-2.336855E-1;2.879804E2
2.499665E-1;-3.328399E-1;2.880110E2
2.666310E-1;-1.933608E-1;2.881407E2
2.832954E-1;-2.643300E-1;2.882866E2
2.999598E-1;-4.734300E-1;2.882743E2
3.166243E-1;-5.063037E-1;2.883983E2
3.332887E-1;-5.204230E-1;2.883159E2
3.499531E-1;-6.167610E-1;2.880949E2
3.666176E-1;-5.029659E-1;2.880104E2
3.832820E-1;-5.191104E-1;2.878735E2
3.999465E-1;-5.595593E-1;2.880110E2
4.166109E-1;-4.984113E-1;2.879548E2
4.332753E-1;-4.092241E-1;2.878565E2
4.499398E-1;-7.429728E-1;2.878522E2
4.666042E-1;-7.897587E-1;2.879602E2
4.832686E-1;-8.743284E-1;2.882105E2
4.999331E-1;-6.924745E-1;2.881504E2
5.165975E-1;-5.724342E-1;2.882142E2
5.332619E-1;-7.225801E-1;2.882876E2
5.499264E-1;-8.951917E-1;2.884331E2
5.665908E-1;-1.145925E0;2.883411E2
5.832552E-1;-8.474917E-1;2.882051E2
5.999197E-1;-1.009032E0;2.884283E2
6.165841E-1;-9.609319E-1;2.883031E2
6.332486E-1;-9.792047E-1;2.883207E2
6.499130E-1;-1.044293E0;2.883113E2
6.665774E-1;-1.183296E0;2.881415E2
6.832419E-1;-1.544661E0;2.880257E2
6.999063E-1;-1.390186E0;2.880175E2
7.165707E-1;-1.581943E0;2.882474E2
7.332352E-1;-1.217183E0;2.885559E2
7.498996E-1;-1.301593E0;2.885987E2
7.665640E-1;-1.670105E0;2.886897E2
7.832285E-1;-1.735134E0;2.888235E2
7.998929E-1;-1.824526E0;2.887511E2
8.165573E-1;-1.845028E0;2.887545E2
8.332218E-1;-1.551753E0;2.886027E2
8.498862E-1;-1.427849E0;2.882740E2
8.665507E-1;-1.406315E0;2.885589E2
8.832151E-1;-1.257244E0;2.885229E2
8.998795E-1;-1.177985E0;2.883174E2
9.165440E-1;-1.285464E0;2.881427E2
9.332084E-1;-1.412392E0;2.884150E2
9.498728E-1;-1.673732E0;2.884637E2
9.665373E-1;-2.049237E0;2.885942E2
9.832017E-1;-1.882691E0;2.887947E2
9.998661E-1;-1.661486E0;2.888309E2
1.016531E0;-1.618545E0;2.889119E2
1.033195E0;-1.536706E0;2.889886E2
1.049859E0;-1.593326E0;2.889631E2
1.066524E0;-1.721970E0;2.888533E2
1.083188E0;-1.403071E0;2.886337E2
1.099853E0;-1.358534E0;2.887987E2
1.116517E0;-1.355418E0;2.886619E2
1.133182E0;-1.067705E0;2.883886E2
1.149846E0;-1.228607E0;2.882298E2
1.166510E0;-1.121978E0;2.880993E2
1.183175E0;-1.367347E0;2.883387E2
1.199839E0;-1.551928E0;2.884173E2
1.216504E0;-1.752107E0;2.884469E2
1.233168E0;-1.939115E0;2.887233E2
1.249833E0;-1.728614E0;2.890578E2
1.266497E0;-1.585794E0;2.893347E2
1.283162E0;1.256536E0;2.896357E2
1.299826E0;6.388481E0;2.893118E2
1.316490E0;1.374498E1;2.891834E2
1.333155E0;2.435355E1;2.883991E2
1.349819E0;3.545008E1;2.874934E2
1.366484E0;4.917819E1;2.847093E2
1.383148E0;6.210712E1;2.823389E2
1.399813E0;7.545700E1;2.792855E2
1.416477E0;8.868488E1;2.755363E2
1.433141E0;1.041544E2;2.705373E2
1.449806E0;1.188616E2;2.644601E2
1.466470E0;1.353353E2;2.567289E2
1.483135E0;1.511763E2;2.487320E2
1.499799E0;1.699958E2;2.358849E2
