;massa B;;;;;
t;x;y;θ;ω;α;
0,000;-1,980E-2;288,3;90,00;;
0,017;-9,566E-2;288,4;90,02;0,118;
0,033;-3,964E-2;288,7;90,01;-4,983E-2;-51,36
0,050;-8,737E-2;288,7;90,02;-1,071;50,16
0,067;0,140;288,7;89,97;0,594;28,32
0,083;-0,187;288,8;90,04;1,407;19,10
0,100;-9,616E-2;288,9;90,02;-9,445E-2;-60,02
0,117;-0,171;289,0;90,03;0,151;-35,26
0,133;-0,122;289,1;90,02;-1,495;-5,864
0,150;7,991E-2;288,9;89,98;-0,471;44,85
0,167;-4,234E-2;289,0;90,01;0,776;29,18
0,183;-5,052E-2;288,9;90,01;4,064E-2;-82,98
0,200;-4,912E-2;288,7;90,01;-1,673;-22,63
0,217;0,230;288,6;89,95;-1,448;40,86
0,233;0,194;288,6;89,96;0,460;16,10
0,250;0,153;288,4;89,97;-0,965;-15,57
0,267;0,356;288,4;89,93;-0,720;-38,38
0,283;0,274;288,3;89,95;-1,236;24,27
0,300;0,563;288,4;89,89;-1,118;31,72
0,317;0,462;288,6;89,91;0,855;74,09
0,333;0,421;289,0;89,92;0,864;20,03
0,350;0,317;289,1;89,94;1,622;-15,40
0,367;0,148;289,1;89,97;0,610;15,33
0,383;0,215;289,1;89,96;1,368;-17,54
0,400;-8,212E-2;289,1;90,02;1,179;-32,06
0,417;1,630E-2;289,0;90,00;-0,742;-80,81
0,433;4,269E-2;288,9;89,99;-0,964;-37,92
0,450;0,178;288,9;89,96;-2,173;39,48
0,467;0,408;288,7;89,92;-9,196E-2;8,887
0,483;0,193;288,5;89,96;-0,593;22,86
0,500;0,507;288,7;89,90;-0,996;-43,71
0,517;0,361;288,7;89,93;-0,499;77,32
0,533;0,591;288,9;89,88;0,138;59,05
0,550;0,338;288,9;89,93;2,663;-49,77
0,567;0,144;289,1;89,97;-1,490;-92,19
0,583;0,589;289,2;89,88;-1,926;93,27
0,600;0,468;289,2;89,91;2,912;138,4
0,617;9,900E-2;289,2;89,98;2,848;-9,789
0,633;-1,116E-2;289,3;90,00;1,857;-45,57
0,650;-0,214;289,4;90,04;1,793;-61,90
0,667;-0,313;289,4;90,06;-0,254;-69,10
0,683;-0,171;289,4;90,03;-0,940;6,070
0,700;-0,155;289,3;90,03;0,297;-18,41
0,717;-0,221;289,2;90,04;-1,233;-2,183
0,733;5,280E-2;289,3;89,99;-0,776;9,360
0,750;-9,018E-2;289,2;90,02;0,278;34,93
0,767;6,047E-3;289,3;90,00;-0,468;30,10
0,783;-1,149E-2;289,1;90,00;1,494;21,73
0,800;-0,245;289,4;90,05;0,809;-22,99
0,817;-0,148;289,3;90,03;-0,160;-8,081
0,833;-0,219;289,4;90,04;1,082;7,361
0,850;-0,329;289,5;90,07;0,171;24,03
0,867;-0,248;289,6;90,05;1,201;25,01
0,883;-0,532;289,5;90,11;1,986;-51,07
0,900;-0,582;289,3;90,12;-0,984;-99,48
0,917;-0,366;289,3;90,07;-1,705;-13,74
0,933;-0,294;289,1;90,06;-0,955;26,74
0,950;-0,205;289,1;90,04;-0,980;-22,13
0,967;-0,130;289,0;90,03;-1,558;128,2
0,983;5,711E-2;288,8;89,99;2,426;103,3
1,000;-0,538;289,1;90,11;3,777;6,277
1,017;-0,578;289,2;90,11;0,961;-84,30
1,033;-0,699;289,1;90,14;1,559;-60,18
1,050;-0,841;289,5;90,17;-0,735;-43,60
1,067;-0,576;289,3;90,11;-0,919;17,00
1,083;-0,687;289,4;90,14;0,875;25,05
1,100;-0,725;289,8;90,14;-0,406;-45,51
1,117;-0,619;289,8;90,12;-0,875;3,371
1,133;-0,576;289,4;90,11;-0,119;-51,39
1,150;-0,598;289,3;90,12;-2,184;-34,55
1,167;-0,208;289,2;90,04;-2,350;31,18
1,183;-0,202;289,2;90,04;-0,135;74,50
1,200;-0,186;289,3;90,04;-0,209;102,3
1,217;-0,167;289,2;90,03;2,845;33,87
1,233;-0,664;288,9;90,13;2,311;-52,69
1,250;-0,556;289,0;90,11;-0,491;-103,8
1,267;-0,581;288,9;90,12;-0,320;53,89
1,283;-0,502;289,3;90,10;0,768;21,78
1,300;-0,711;289,3;90,14;1,172;-5,095
1,317;-0,700;289,3;90,14;-3,513E-2;-31,04
1,333;-0,706;289,5;90,14;0,318;8,053
1,350;-0,754;289,4;90,15;0,325;3,971
1,367;-0,761;289,4;90,15;0,312;-65,02
1,383;-0,805;289,1;90,16;-1,456;-23,36
1,400;-0,515;289,3;90,10;-1,369;50,43
1,417;-0,575;289,2;90,11;1,058;94,77
1,433;-0,693;289,2;90,14;1,566;0,954
1,450;-0,838;289,1;90,17;1,169;-45,70
1,466;-0,889;289,0;90,18;-4,873E-2;-20,54
1,483;-0,830;289,0;90,16;0,243;25,04
1,500;-0,930;288,9;90,18;1,155;4,339
1,516;-1,025;289,3;90,20;0,352;-67,73
1,533;-0,990;289,3;90,20;-1,205;-34,72
1,550;-0,823;289,4;90,16;-1,055;42,73
1,566;-0,813;289,6;90,16;0,511;40,66
1,583;-0,909;289,6;90,18;0,445;-22,50
1,600;-0,888;289,3;90,18;-0,492;-26,49
1,616;-0,826;289,5;90,16;-0,450;-44,72
1,633;-0,812;289,3;90,16;-1,654;-11,49
1,650;-0,548;289,6;90,11;-1,529;11,38
1,666;-0,555;289,3;90,11;-0,515;-47,42
1,683;-0,461;289,2;90,09;-3,217;-372,9
1,700;-1,457E-2;289,1;90,00;-12,45;-514,5
1,716;1,620;288,9;89,68;-21,71;-488,2
1,733;3,632;288,7;89,28;-27,62;-336,1
1,750;6,281;289,1;88,76;-33,37;-333,1
1,766;9,249;289,0;88,17;-38,42;-301,3
1,783;12,75;289,0;87,47;-43,71;-267,8
1,800;16,61;289,0;86,71;-47,33;-262,2
1,816;20,72;288,9;85,90;-52,07;-266,7
1,833;25,38;288,5;84,97;-56,77;-487,7
1,850;30,23;287,9;84,01;-66,98;-510,2
1,866;36,59;287,3;82,74;-76,07;-461,9
1,883;42,91;286,1;81,47;-80,58;-477,7
1,900;49,98;285,0;80,06;-92,13;-502,3
1,916;58,22;283,6;78,40;-98,88;-521,2
1,933;66,32;281,9;76,76;-107,1;-605,0
1,950;75,77;279,5;74,83;-120,9;-610,1
1,966;85,98;276,6;72,73;-127,4;-687,6
1,983;96,42;273,5;70,58;-141,6;-592,8
2,000;108,5;268,7;68,01;-151,1;-425,2
2,016;120,0;263,8;65,55;-152,4;-22,50
2,033;132,1;258,5;62,93;-154,1;-292,8
2,050;143,5;252,8;60,41;-159,4;-131,1
