;massa B;;;;;
t;x;y;θ;ω;α;
0,000;1,222;285,3;89,8;;
0,017;1,266;285,4;89,7;-0,2;
0,033;1,263;285,5;89,7;0,2;2,7
0,050;1,229;285,6;89,8;-0,1;-5,5
0,067;1,275;285,7;89,7;-0,2;-38,6
0,083;1,260;286,0;89,7;-1,0;86,1
0,100;1,443;285,8;89,7;1,7;-19,2
0,117;0,970;285,7;89,8;0,4;-9,7
0,133;1,375;285,8;89,7;-1,2;-56,1
0,150;1,167;285,6;89,8;0,6;42,4
0,167;1,273;285,8;89,7;-0,9;-15,1
0,183;1,313;285,5;89,7;0,4;-9,4
0,200;1,211;285,5;89,8;-0,7;0,3
0,217;1,433;285,3;89,7;-0,6;32,3
0,233;1,311;285,4;89,7;1,3;56,1
0,250;1,225;285,2;89,8;0,9;-37,4
0,267;1,159;285,5;89,8;0,1;-56,0
0,283;1,209;285,7;89,8;-1,1;26,6
0,300;1,335;285,5;89,7;0,6;6,2
0,317;1,102;285,7;89,8;0,2;-13,4
0,333;1,302;285,7;89,7;-1,1;-12,4
0,350;1,277;285,8;89,7;0,5;31,1
0,367;1,216;285,9;89,8;-0,0;33,8
0,383;1,283;285,8;89,7;1,1;-48,0
0,400;1,028;285,7;89,8;-0,5;-37,5
0,417;1,360;285,6;89,7;-1,7;-12,5
0,433;1,315;285,5;89,7;0,3;81,9
0,450;1,309;285,6;89,7;0,5;33,9
0,467;1,226;285,6;89,8;1,5;-6,6
0,483;1,056;285,6;89,8;0,6;37,4
0,500;1,124;285,5;89,8;1,9;-14,3
0,517;0,740;285,3;89,9;1,6;72,3
0,533;0,867;285,6;89,8;2,5;-27,7
0,550;0,331;285,9;89,9;2,7;-2,5
0,567;0,413;286,2;89,9;0,5;-108,1
0,583;0,242;286,4;90,0;0,3;-3,7
0,600;0,356;286,4;89,9;-0,4;11,5
0,617;0,312;286,3;89,9;1,2;8,5
0,633;0,163;286,2;90,0;0,1;-59,9
0,650;0,289;286,2;89,9;-1,4;-60,3
0,667;0,399;286,0;89,9;-1,6;-41,1
0,683;0,550;286,0;89,9;-2,7;42,0
0,700;0,855;286,1;89,8;-0,8;77,4
0,717;0,684;286,1;89,9;0,9;92,5
0,733;0,697;286,2;89,9;1,3;40,1
0,750;0,462;286,4;89,9;2,9;-23,6
0,767;0,220;286,3;90,0;0,7;-161,6
0,783;0,350;286,5;89,9;-3,0;-42,6
0,800;0,714;286,5;89,9;-1,3;79,0
0,817;0,563;286,5;89,9;0,9;96,0
0,833;0,569;286,6;89,9;1,0;-6,4
0,850;0,389;286,6;89,9;1,2;3,5
0,867;0,361;286,6;89,9;0,7;-31,1
0,883;0,274;286,5;89,9;0,5;1,2
0,900;0,275;286,4;89,9;0,5;-42,5
0,917;0,197;286,2;90,0;-0,5;47,8
0,933;0,356;286,4;89,9;1,1;89,0
0,950;7,074E-3;286,2;90,0;3,6;229,9
0,967;-0,249;286,5;90,0;7,6;-12,2
0,983;-1,255;286,7;90,3;5,5;-151,8
1,000;-1,171;286,7;90,2;-0,1;-121,4
1,017;-1,233;286,7;90,2;2,4;-19,2
1,033;-1,576;286,8;90,3;0,1;-34,8
1,050;-1,259;287,0;90,3;-0,6;-11,2
1,067;-1,483;287,0;90,3;1,4;43,0
1,083;-1,501;287,2;90,3;0,1;-50,6
1,100;-1,497;287,4;90,3;-0,1;31,0
1,117;-1,483;287,1;90,3;1,0;59,8
1,133;-1,656;287,2;90,3;2,2;-30,1
1,150;-1,850;287,2;90,4;0,1;-54,6
1,167;-1,679;287,2;90,3;-0,5;-96,0
1,183;-1,767;287,2;90,4;-1,9;-211,8
1,200;-1,364;287,0;90,3;-8,1;-417,1
1,217;-0,408;287,1;90,1;-15,7;-468,7
1,233;1,260;287,4;89,7;-23,9;-459,7
1,250;3,593;287,3;89,3;-31,1;-474,7
1,267;6,459;287,2;88,7;-39,4;-313,1
1,283;10,18;287,3;88,0;-42,8;-280,2
1,300;13,61;287,1;87,3;-46,7;-272,3
1,317;17,99;287,1;86,4;-53,5;-239,3
1,333;22,54;286,5;85,5;-54,3;-108,8
1,350;27,04;286,3;84,6;-56,5;-306,9
1,366;31,96;285,8;83,6;-64,6;-457,6
1,383;37,75;284,9;82,5;-72,5;-477,0
1,400;43,94;283,8;81,2;-79,7;-403,1
1,416;50,93;282,9;79,8;-86,6;-556,1
1,433;58,14;281,1;78,3;-97,1;-665,2
1,450;66,72;279,2;76,6;-110,1;-823,5
1,466;76,08;277,0;74,6;-123,5;-598,3
1,483;86,61;273,7;72,4;-131,9;-923,7
1,500;97,07;270,3;70,2;-150,4;-344,2
1,516;109,9;264,4;67,4;-151,3;-187,5
1,533;120,2;260,2;65,2;-146,9;176,4
1,550;132,3;254,5;62,5;-152,8;-382,3
1,566;143,0;248,8;60,1;-154,3;-87,8
1,583;154,8;241,9;57,4;-160,4;13,9
1,600;166,1;235,3;54,8;-153,1;366,8
1,616;176,1;228,0;52,3;-147,1;240,6
1,633;185,9;220,5;49,9;-144,4;142,6
1,650;194,9;212,6;47,5;-142,2;333,9
1,666;203,5;204,4;45,1;-134,5;163,7
1,683;211,0;196,9;43,0;-134,1;-166,8
1,700;219,2;188,3;40,7;-142,4;-283,0
1,716;226,9;178,9;38,3;-143,4;57,2
1,733;234,5;169,7;35,9;-140,2;281,0
1,750;241,2;160,2;33,6;-134,2;358,4
1,766;247,3;151,0;31,4;-127,8;383,2
1,783;252,9;142,1;29,3;-121,8;335,5
