;massa B;;;;;
t;x;y;θ;ω;α;
0,000;-0,279;286,4;90,1;;
0,017;-0,244;286,7;90,0;-1,2;
0,033;-8,433E-2;286,6;90,0;-0,3;52,8
0,050;-0,191;286,7;90,0;1,2;30,8
0,067;-0,279;286,8;90,1;0,5;-23,8
0,083;-0,279;286,8;90,1;0,2;5,2
0,100;-0,314;286,6;90,1;0,8;91,2
0,117;-0,409;286,5;90,1;3,1;-14,2
0,133;-0,823;286,6;90,2;1,3;-97,5
0,150;-0,630;286,6;90,1;-1,6;-76,2
0,167;-0,553;286,3;90,1;-0,5;31,7
0,183;-0,538;286,3;90,1;-0,5;68,2
0,200;-0,469;286,4;90,1;1,3;-39,6
0,217;-0,752;286,5;90,2;-0,6;-39,0
0,233;-0,368;286,6;90,1;-1,9;-24,0
0,250;-0,443;286,6;90,1;0,1;30,1
0,267;-0,380;286,8;90,1;-1,4;32,1
0,283;-0,212;286,7;90,0;0,7;60,5
0,300;-0,495;286,7;90,1;1,7;-21,7
0,317;-0,500;286,7;90,1;-0,8;-51,1
0,333;-0,365;286,5;90,1;-0,2;51,4
0,350;-0,470;286,4;90,1;1,4;59,1
0,367;-0,606;286,5;90,1;1,6;-18,4
0,383;-0,743;286,3;90,1;0,9;5,1
0,400;-0,757;286,4;90,2;1,4;-37,9
0,417;-0,979;286,4;90,2;0,4;-12,3
0,433;-0,829;286,4;90,2;-0,1;65,8
0,450;-0,969;286,4;90,2;3,2;2,3
0,467;-1,366;286,6;90,3;0,8;-25,9
0,483;-1,100;286,8;90,2;0,5;-45,4
0,500;-1,446;286,7;90,3;1,3;-28,6
0,517;-1,317;287,1;90,3;-1,8;-32,2
0,533;-1,150;287,3;90,2;0,2;71,5
0,550;-1,358;287,3;90,3;1,4;-5,8
0,567;-1,387;287,3;90,3;-0,5;-71,3
0,583;-1,281;287,3;90,3;-1,1;-23,0
0,600;-1,208;287,0;90,2;-1,0;20,0
0,617;-1,108;287,1;90,2;-0,6;17,6
0,633;-1,112;286,7;90,2;-0,2;83,1
0,650;-1,073;286,7;90,2;1,7;29,7
0,667;-1,399;286,7;90,3;1,8;-3,8
0,683;-1,367;286,7;90,3;0,5;-33,3
0,700;-1,490;286,9;90,3;1,3;39,5
0,717;-1,578;287,1;90,3;1,6;-32,5
0,733;-1,755;287,1;90,4;0,6;-2,2
0,750;-1,675;287,2;90,3;0,7;2,3
0,767;-1,881;287,3;90,4;1,5;45,5
0,783;-1,926;287,4;90,4;1,6;-54,7
0,800;-2,148;287,5;90,4;0,4;-82,4
0,817;-1,999;287,4;90,4;-1,9;-8,9
0,833;-1,830;287,4;90,4;0,1;47,8
0,850;-2,018;287,3;90,4;0,6;-5,3
0,867;-1,922;287,3;90,4;-0,9;-28,4
0,883;-1,868;287,2;90,4;-0,1;50,0
0,900;-1,897;287,1;90,4;0,8;40,5
0,917;-2,003;287,0;90,4;1,3;-46,8
0,933;-2,107;287,0;90,4;-0,6;-14,2
0,950;-1,910;287,0;90,4;-0,1;-53,3
0,967;-2,100;287,2;90,4;-1,0;-116,5
0,983;-1,751;287,1;90,3;-5,1;-347,1
1,000;-1,255;287,4;90,3;-11,5;-830,9
1,017;0,174;287,3;90,0;-32,1;-1216,3
1,033;4,108;287,3;89,2;-54,5;-1128,5
1,050;9,279;287,1;88,1;-68,7;-783,9
1,067;15,57;286,5;86,9;-80,8;-819,4
1,083;22,73;286,1;85,5;-95,2;-743,5
1,100;31,45;285,6;83,7;-107,1;-777,3
1,117;40,52;284,3;81,9;-119,2;-878,4
1,133;51,14;282,6;79,7;-137,5;-972,8
1,150;63,17;280,5;77,3;-151,9;-1005,8
1,167;75,98;277,3;74,7;-169,7;-873,8
