;massa B;;
t;x;y;
0.000000E0;3.960396E-1;2.936584E2
1.666436E-2;4.097031E-1;2.936373E2
3.332872E-2;5.344675E-1;2.935197E2
4.999307E-2;5.018328E-1;2.932035E2
6.665743E-2;6.220664E-1;2.927470E2
8.332179E-2;4.929865E-1;2.926501E2
9.998615E-2;5.452915E-1;2.925859E2
1.166505E-1;4.568523E-1;2.924251E2
1.333149E-1;5.441914E-1;2.923148E2
1.499792E-1;5.612658E-1;2.921095E2
1.666436E-1;4.077520E-1;2.919879E2
1.833079E-1;5.604110E-2;2.919918E2
1.999723E-1;-6.503253E-2;2.921137E2
2.166367E-1;-3.294176E-1;2.923912E2
2.333010E-1;-4.559996E-1;2.923339E2
2.499654E-1;-6.271593E-1;2.924214E2
2.666297E-1;-9.211606E-1;2.925267E2
2.832941E-1;-1.279285E0;2.925646E2
2.999584E-1;-1.414096E0;2.925861E2
3.166228E-1;-1.348530E0;2.926062E2
3.332872E-1;-1.540195E0;2.922990E2
3.499515E-1;-1.551887E0;2.923614E2
3.666159E-1;-1.673503E0;2.924806E2
3.832802E-1;-1.771260E0;2.923013E2
3.999446E-1;-2.033610E0;2.924136E2
4.166090E-1;-2.196047E0;2.922646E2
4.332733E-1;-2.271216E0;2.922472E2
4.499377E-1;-2.480535E0;2.923436E2
4.666020E-1;-2.589690E0;2.920904E2
4.832664E-1;-2.871407E0;2.924807E2
4.999307E-1;-2.952717E0;2.926602E2
5.165951E-1;-3.321684E0;2.927249E2
5.332595E-1;-3.506291E0;2.927136E2
5.499238E-1;-3.525078E0;2.926692E2
5.665882E-1;-3.473380E0;2.927071E2
5.832525E-1;-3.202799E0;2.925963E2
5.999169E-1;-3.245133E0;2.925310E2
6.165812E-1;-3.172330E0;2.925185E2
6.332456E-1;-3.514103E0;2.924667E2
6.499100E-1;-3.600199E0;2.923414E2
6.665743E-1;-3.519044E0;2.923361E2
6.832387E-1;-3.884224E0;2.924806E2
6.999030E-1;-3.696516E0;2.924111E2
7.165674E-1;-3.708393E0;2.924717E2
7.332318E-1;-3.892134E0;2.925532E2
7.498961E-1;-4.203866E0;2.928509E2
7.665605E-1;-4.173739E0;2.926791E2
7.832248E-1;-3.621859E0;2.927174E2
7.998892E-1;-3.746319E0;2.926003E2
8.165535E-1;-3.401245E0;2.924567E2
8.332179E-1;-3.507330E0;2.923762E2
8.498823E-1;-3.691743E0;2.923424E2
8.665466E-1;-3.137181E0;2.923901E2
8.832110E-1;-3.100182E0;2.920752E2
8.998753E-1;-3.406342E0;2.919014E2
9.165397E-1;-3.162842E0;2.921157E2
9.332041E-1;-3.148890E0;2.921260E2
9.498684E-1;-3.384675E0;2.925060E2
9.665328E-1;-3.657908E0;2.926672E2
9.831971E-1;-3.477868E0;2.927649E2
9.998615E-1;-3.158903E0;2.926769E2
1.016526E0;-3.195641E0;2.928044E2
1.033190E0;-3.154798E0;2.929086E2
1.049855E0;-3.070672E0;2.926410E2
1.066519E0;-2.796325E0;2.926011E2
1.083183E0;-2.838240E0;2.923696E2
1.099848E0;-2.417141E0;2.923692E2
1.116512E0;-2.455136E0;2.922724E2
1.133176E0;-2.452821E0;2.920211E2
1.149841E0;-2.569267E0;2.919840E2
1.166505E0;-2.416667E0;2.920800E2
1.183169E0;-2.644781E0;2.920825E2
1.199834E0;-2.680800E0;2.925241E2
1.216498E0;-2.853745E0;2.924013E2
1.233162E0;-2.640034E0;2.922986E2
1.249827E0;-2.280941E0;2.924332E2
1.266491E0;-2.465868E0;2.924224E2
1.283156E0;-2.291251E0;2.923674E2
1.299820E0;-1.836588E0;2.923215E2
1.316484E0;-1.993289E0;2.923280E2
1.333149E0;-2.067837E0;2.922157E2
1.349813E0;-1.552074E0;2.923909E2
1.366477E0;-1.744051E0;2.920762E2
1.383142E0;-2.058638E0;2.918534E2
1.399806E0;-1.707542E0;2.921146E2
1.416470E0;-1.872971E0;2.921982E2
1.433135E0;-1.971546E0;2.923206E2
1.449799E0;-2.003879E0;2.927530E2
1.466464E0;-2.259392E0;2.928155E2
1.483128E0;-2.278831E0;2.927800E2
1.499792E0;-2.241446E0;2.929988E2
1.516457E0;-2.164506E0;2.927835E2
1.533121E0;-1.987514E0;2.927181E2
1.549785E0;-1.909643E0;2.930886E2
1.566450E0;-2.218661E0;2.928125E2
1.583114E0;-1.607750E0;2.927070E2
1.599778E0;6.809547E-1;2.926664E2
1.616443E0;6.104159E0;2.925669E2
1.633107E0;1.360462E1;2.920874E2
1.649771E0;2.384795E1;2.917805E2
1.666436E0;3.592575E1;2.905157E2
1.683100E0;5.016748E1;2.892415E2
1.699765E0;6.613945E1;2.867599E2
1.716429E0;8.404918E1;2.823724E2
1.733093E0;1.022602E2;2.760133E2
1.749758E0;1.206998E2;2.681700E2
1.766422E0;1.401083E2;2.578801E2
1.783086E0;1.595048E2;2.465180E2
1.799751E0;1.789347E2;2.302036E2
1.816415E0;1.966435E2;2.146874E2
1.833079E0;2.136711E2;1.961056E2
1.849744E0;2.300332E2;1.764805E2
1.866408E0;2.445147E2;1.549668E2
1.883072E0;2.567645E2;1.327821E2
1.899737E0;2.675209E2;1.091812E2
1.916401E0;2.760814E2;8.665368E1
1.933066E0;2.824391E2;6.719138E1
1.949730E0;2.867105E2;4.774659E1
1.966394E0;2.889954E2;3.087998E1
1.983059E0;2.899974E2;1.629567E1
1.999723E0;2.898205E2;3.488591E0
2.016387E0;2.892772E2;-6.671824E0
2.033052E0;2.885259E2;-1.427076E1
2.049716E0;2.877193E2;-1.931833E1
2.066380E0;2.845434E2;-1.920354E1
2.083045E0;2.843302E2;-2.077802E1
2.099709E0;2.841518E2;-2.073561E1
2.116373E0;2.840806E2;-2.006373E1
2.133038E0;2.838903E2;-1.946579E1
2.149702E0;2.842925E2;-1.991793E1
2.166367E0;2.844122E2;-1.949482E1
2.183031E0;2.845715E2;-1.919445E1
2.199695E0;2.847269E2;-1.884647E1
2.216360E0;2.849875E2;-1.803354E1
2.233024E0;2.851741E2;-1.771092E1
2.249688E0;2.848360E2;-1.678160E1
2.266353E0;2.849668E2;-1.631553E1
2.283017E0;2.846208E2;-1.471614E1
2.299681E0;2.845736E2;-1.421314E1
2.316346E0;2.843879E2;-1.317290E1
2.333010E0;2.849797E2;-1.264605E1
2.349674E0;2.846101E2;-1.041344E1
2.366339E0;2.846726E2;-5.799195E0
2.383003E0;2.854238E2;-8.002982E-1
2.399668E0;2.855984E2;5.971849E0
2.416332E0;2.855547E2;1.444094E1
2.432996E0;2.847764E2;2.520002E1
2.449661E0;2.839478E2;3.624976E1
2.466325E0;2.827219E2;4.797995E1
2.482989E0;2.800027E2;6.206773E1
2.499654E0;2.770816E2;7.587608E1
2.516318E0;2.721050E2;9.192709E1
2.532982E0;2.669851E2;1.071152E2
2.549647E0;2.599556E2;1.235526E2
2.566311E0;2.523944E2;1.396470E2
2.582975E0;2.429154E2;1.561795E2
2.599640E0;2.337701E2;1.734075E2
2.616304E0;2.218112E2;1.891997E2
2.632969E0;2.086288E2;2.048042E2
2.649633E0;1.936867E2;2.198631E2
2.666297E0;1.776986E2;2.335590E2
2.682962E0;1.600728E2;2.467405E2
2.699626E0;1.413530E2;2.580836E2
2.716290E0;1.217704E2;2.679919E2
2.732955E0;1.011046E2;2.765463E2
2.749619E0;8.003450E1;2.831487E2
2.766283E0;5.876437E1;2.880141E2
2.782948E0;3.689251E1;2.914289E2
2.799612E0;1.676951E1;2.926489E2
2.816277E0;-4.331740E0;2.928904E2
2.832941E0;-2.552688E1;2.913624E2
2.849605E0;-4.578877E1;2.889154E2
2.866270E0;-6.603387E1;2.846966E2
2.882934E0;-8.461918E1;2.799872E2
2.899598E0;-1.031562E2;2.741251E2
2.916263E0;-1.197128E2;2.668175E2
2.932927E0;-1.362872E2;2.587621E2
2.949591E0;-1.507877E2;2.502321E2
2.966256E0;-1.644711E2;2.405691E2
2.982920E0;-1.769909E2;2.313604E2
2.999584E0;-1.870349E2;2.219515E2
3.016249E0;-1.968930E2;2.129250E2
3.032913E0;-2.050544E2;2.040170E2
3.049578E0;-2.124732E2;1.955866E2
3.066242E0;-2.187172E2;1.875537E2
3.082906E0;-2.244994E2;1.802355E2
3.099571E0;-2.287818E2;1.736385E2
3.116235E0;-2.331157E2;1.677505E2
3.132899E0;-2.365486E2;1.625407E2
3.149564E0;-2.395207E2;1.577667E2
3.166228E0;-2.418499E2;1.544660E2
3.182892E0;-2.437407E2;1.514866E2
3.199557E0;-2.449868E2;1.491727E2
3.216221E0;-2.458930E2;1.478299E2
3.232885E0;-2.459978E2;1.474287E2
3.249550E0;-2.456367E2;1.476020E2
3.266214E0;-2.449785E2;1.487408E2
3.282879E0;-2.437782E2;1.510379E2
3.299543E0;-2.418964E2;1.536489E2
3.316207E0;-2.399060E2;1.570732E2
3.332872E0;-2.373279E2;1.614536E2
3.349536E0;-2.344052E2;1.659905E2
3.366200E0;-2.311645E2;1.713482E2
3.382865E0;-2.271842E2;1.775007E2
3.399529E0;-2.228691E2;1.833514E2
3.416193E0;-2.176172E2;1.903550E2
3.432858E0;-2.113936E2;1.974794E2
3.449522E0;-2.044861E2;2.048101E2
3.466186E0;-1.968869E2;2.124149E2
3.482851E0;-1.886173E2;2.200465E2
