;massa B;;;;;
t;x;y;θ;ω;α;
0,000;-0,368;288,7;90,07;;
0,017;-0,484;288,8;90,10;-0,832;
0,033;-0,229;288,8;90,05;-3,242E-3;40,75
0,050;-0,484;289,0;90,10;1,876;-42,17
0,067;-0,545;289,2;90,11;-1,813;-23,73
0,083;-0,179;289,2;90,04;-8,097E-2;6,865
0,100;-0,531;289,0;90,11;0,518;39,83
0,117;-0,266;289,0;90,05;-0,750;-33,28
0,133;-0,404;288,9;90,08;0,744;42,99
0,150;-0,391;288,6;90,08;5,403E-2;-20,46
0,167;-0,413;288,8;90,08;0,252;27,53
0,183;-0,433;288,7;90,09;0,851;-18,56
0,200;-0,556;288,5;90,11;1,567E-2;-45,38
0,217;-0,436;288,5;90,09;-1,195;-45,06
0,233;-0,355;288,3;90,07;-1,181;40,45
0,250;-0,237;288,3;90,05;-0,126;18,78
0,267;-0,334;288,7;90,07;4,701E-3;15,11
0,283;-0,238;288,6;90,05;-0,258;-20,52
0,300;-0,291;288,7;90,06;-0,153;65,87
0,317;-0,213;288,9;90,04;1,275;-16,36
0,333;-0,505;288,9;90,10;0,472;0,481
0,350;-0,292;288,8;90,06;-0,215;-37,15
0,367;-0,469;288,6;90,09;0,548;52,32
0,383;-0,384;288,6;90,08;0,533;-27,03
0,400;-0,558;288,6;90,11;0,531;-63,09
0,417;-0,473;288,5;90,09;-2,079;1,580
0,433;-0,209;288,3;90,04;4,394E-2;29,72
0,450;-0,480;288,2;90,10;0,383;7,270
0,467;-0,273;288,3;90,05;-1,169;25,80
0,483;-0,284;288,3;90,06;1,784;60,33
0,500;-0,573;288,5;90,11;1,418;-3,567
0,517;-0,523;288,7;90,10;0,670;35,36
0,533;-0,687;289,1;90,14;3,086;54,18
0,550;-1,043;289,3;90,21;2,822;-75,73
0,567;-1,163;289,5;90,23;0,173;-18,80
0,583;-1,072;289,4;90,21;1,652;-14,80
0,600;-1,439;289,1;90,29;1,102;-99,79
0,617;-1,257;289,1;90,25;-2,894;-27,87
